comment,value,organisms,proteins,EC
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Dunaliella salina,#12# glucan synthase-like 5 fragment <52>; #12# glucan synthase-like 6 fragment <50>; #12# glucan synthase-like 7 fragment <47>,4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Dunaliella salina,['O43570'],4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Dunaliella salina,['Q8W183'],4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Dunaliella salina,#21# Dlp1 <17>; #21# Dps1 <22>; #21# dsR1 <1>,4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Dunaliella salina,['P00918'],4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Dunaliella salina,"#14# gene ACL5-1 <77>; #14# E1alpha subunit <57>; #14# E1beta subunit <44>; #14# enzyme from Bacillus subtilis strain HB002 <67>; #14# fagment <58,64>; #14# FKBP12 <2,53,57,58,70>; #14# FKBP13 <38>",4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Mus musculus,['Q9D6N1'],4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Mus musculus,"#18# enzyme from Bacillus subtilis strain HB002 <3,48>",4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Mus musculus,#12# glucan synthase-like 5 fragment <52>; #12# glucan synthase-like 6 fragment <50>; #12# glucan synthase-like 7 fragment <47>,4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Mus musculus,['O43570'],4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Mus musculus,['Q8W183'],4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Mus musculus,#21# Dlp1 <17>; #21# Dps1 <22>; #21# dsR1 <1>,4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Mus musculus,['P00918'],4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Mus musculus,"#14# gene ACL5-1 <77>; #14# E1alpha subunit <57>; #14# E1beta subunit <44>; #14# enzyme from Bacillus subtilis strain HB002 <67>; #14# fagment <58,64>; #14# FKBP12 <2,53,57,58,70>; #14# FKBP13 <38>",4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Mus musculus,['Q9D6N1'],4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Mus musculus,"#18# enzyme from Bacillus subtilis strain HB002 <3,48>",4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Mus musculus,#12# glucan synthase-like 5 fragment <52>; #12# glucan synthase-like 6 fragment <50>; #12# glucan synthase-like 7 fragment <47>,4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Mus musculus,['O43570'],4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Mus musculus,['Q8W183'],4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Mus musculus,#21# Dlp1 <17>; #21# Dps1 <22>; #21# dsR1 <1>,4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Mus musculus,['P00918'],4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Mus musculus,"#14# gene ACL5-1 <77>; #14# E1alpha subunit <57>; #14# E1beta subunit <44>; #14# enzyme from Bacillus subtilis strain HB002 <67>; #14# fagment <58,64>; #14# FKBP12 <2,53,57,58,70>; #14# FKBP13 <38>",4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Homo sapiens,['Q9D6N1'],4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Homo sapiens,"#18# enzyme from Bacillus subtilis strain HB002 <3,48>",4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Homo sapiens,#12# glucan synthase-like 5 fragment <52>; #12# glucan synthase-like 6 fragment <50>; #12# glucan synthase-like 7 fragment <47>,4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Homo sapiens,['O43570'],4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Homo sapiens,['Q8W183'],4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Homo sapiens,#21# Dlp1 <17>; #21# Dps1 <22>; #21# dsR1 <1>,4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Homo sapiens,['P00918'],4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Homo sapiens,"#14# gene ACL5-1 <77>; #14# E1alpha subunit <57>; #14# E1beta subunit <44>; #14# enzyme from Bacillus subtilis strain HB002 <67>; #14# fagment <58,64>; #14# FKBP12 <2,53,57,58,70>; #14# FKBP13 <38>",4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Platichthys flesus,['Q9D6N1'],4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Platichthys flesus,"#18# enzyme from Bacillus subtilis strain HB002 <3,48>",4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Platichthys flesus,#12# glucan synthase-like 5 fragment <52>; #12# glucan synthase-like 6 fragment <50>; #12# glucan synthase-like 7 fragment <47>,4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Platichthys flesus,['O43570'],4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Platichthys flesus,['Q8W183'],4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Platichthys flesus,#21# Dlp1 <17>; #21# Dps1 <22>; #21# dsR1 <1>,4.2.1.1
"#5,47,70,71# gel filtration <6,24,35,61>; #58# SDS-PAGE <339>; #166# amino acid sequence <136>; #21# kidney, brain, liver, stomach, gel filtration <17>; #14,127# Western blotting <118>; #1# 1 * 30000, SDS-PAGE <34>; #18,118# 1 * 30000 <73,74>; #1# x * 30000, carbonic anhydrase A, B and C, SDS-PAGE <22>; #5,16,18# x * 30000, SDS-PAGE <3,4,152>; #22,23# 6 * 30000, SDS-PAGE <33,39>; #24# 8 * 30000, cytosolic isoenzyme, SDS-PAGE <56>; #113# 2 * 30000, CA XII, SDS-PAGE <135>; #160# x * 30000, about, SDS-PAGE <300>",30000.0,Platichthys flesus,['P00918'],4.2.1.1
